problem;instance;n;algorithm;budget;parameters;run;fitness;nfev;time
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;6;3379;264;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;7;3357;398;484
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;8;3499;382;1969
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;9;3291;382;469
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;10;3434;364;500
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;1;112980;318;62
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;2;106410;344;62
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;3;111810;354;62
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;4;112370;348;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;5;105560;360;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;6;105900;350;63
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;7;117620;336;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;8;113130;298;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;9;110140;390;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;10;115000;347;62
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;1;25932;385;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;2;26820;400;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;3;26980;390;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;4;26394;395;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;5;26706;395;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;6;26388;397;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;7;26258;394;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;8;26710;400;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;9;26474;397;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.0;10;26088;383;94
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;1;12942;364;562
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;2;13931;352;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;3;12856;377;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;4;13001;378;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;5;12420;349;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;6;11452;400;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;7;12057;393;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;8;11242;377;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;9;12681;365;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;10;11752;364;578
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;1;13953;372;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;2;13049;333;688
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;3;11246;377;844
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;4;23246;392;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;5;14460;361;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;6;8624;400;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;7;28367;381;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;8;12179;394;844
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;9;15670;371;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;10;8207;366;703
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;1;1672;247;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;2;1619;232;828
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;3;1775;87;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;4;1760;301;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;5;1713;181;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;6;1847;269;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;7;1719;216;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;8;1831;274;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;9;1724;212;219
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;10;1702;170;234
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;1;3363;374;1984
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;2;3362;274;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;3;3483;381;484
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;4;3545;338;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;5;3479;349;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;6;3386;328;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;7;3350;381;484
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;8;3468;272;1953
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;9;3278;256;484
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;10;3469;395;484
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;1;112560;342;63
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;2;110610;313;63
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;3;115110;353;62
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;4;109760;308;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;5;110960;275;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;6;110120;361;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;7;111120;381;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;8;113920;302;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;9;110600;326;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;10;111900;334;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;1;25856;394;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;2;26228;387;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;3;26802;400;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;4;26584;381;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;5;26788;397;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;6;26784;371;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;7;26222;390;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;8;26572;392;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;9;26622;394;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.2;10;26380;389;78
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;1;11373;359;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;2;13234;400;562
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;3;12525;350;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;4;12423;371;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;5;12466;358;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;6;11400;384;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;7;11855;352;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;8;11110;368;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;9;12276;371;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;10;11687;400;594
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;1;12824;373;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;2;15832;377;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;3;18783;384;859
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;4;30609;381;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;5;11396;393;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;6;8169;389;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;7;32329;345;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;8;27863;399;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;9;16354;373;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;10;7738;377;844
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;1;1665;327;828
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;2;1619;246;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;3;1775;145;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;4;1726;237;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;5;1697;143;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;6;1847;280;219
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;7;1675;312;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;8;1769;262;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;9;1734;223;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;10;1742;153;250
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;1;3290;332;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;2;3332;357;2016
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;3;3494;144;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;4;3537;377;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;5;3541;283;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;6;3368;310;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;7;3376;383;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;8;3437;300;2031
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;9;3265;394;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;10;3395;390;484
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;1;112160;345;62
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;2;113180;318;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;3;111610;341;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;4;106850;308;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;5;107160;331;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;6;113280;312;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;7;111900;345;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;8;106720;371;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;9;110640;347;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;10;112500;290;62
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;1;26454;387;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;2;26530;369;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;3;26540;397;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;4;26372;394;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;5;26784;387;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;6;26796;395;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;7;26252;397;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;8;26152;395;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;9;26816;398;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.4;10;26428;386;78
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;1;12320;372;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;2;12714;375;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;3;12622;399;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;4;12994;382;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;5;12392;394;562
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;6;11679;343;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;7;11760;370;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;8;11643;339;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;9;11990;376;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;10;11730;399;609
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;1;17254;378;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;2;15595;323;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;3;36630;372;859
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;4;27320;351;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;5;23261;399;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;6;6836;373;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;7;26216;384;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;8;19254;399;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;9;16251;386;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;10;8620;390;875
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;1;1667;262;844
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;2;1619;265;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;3;1714;263;266
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;4;1665;169;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;5;1723;188;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;6;1817;310;250
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;7;1721;216;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;8;1819;282;219
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;9;1724;218;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;10;1752;143;234
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;1;3328;285;547
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;2;3368;338;2016
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;3;3399;379;547
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;4;3561;383;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;5;3555;114;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;6;3301;381;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;7;3415;327;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;8;3352;371;2000
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;9;3280;267;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;10;3401;378;500
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;1;111560;363;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;2;111680;363;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;3;112310;331;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;4;112250;299;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;5;108660;302;94
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;6;110090;282;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;7;111200;349;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;8;109620;333;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;9;109540;292;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;10;109900;396;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;1;26086;381;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;2;26372;365;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;3;26798;399;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;4;26674;367;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;5;26790;389;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;6;26716;373;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;7;26366;392;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;8;26196;397;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;9;26786;396;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.6;10;26192;388;78
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;1;12470;319;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;2;13392;364;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;3;13111;371;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;4;13017;360;625
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;5;12173;369;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;6;11375;348;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;7;12076;321;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;8;11462;396;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;9;12973;398;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;10;12403;343;578
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;1;11793;387;750
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;2;16692;330;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;3;8881;372;859
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;4;27786;398;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;5;12942;336;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;6;11802;372;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;7;19526;329;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;8;17309;394;703
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;9;15619;340;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;10;7200;302;875
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;1;1665;210;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;2;1619;232;828
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;3;1761;110;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;4;1665;194;250
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;5;1710;248;250
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;6;1847;282;250
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;7;1743;273;250
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;8;1874;183;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;9;1724;221;234
pfsp;rec07;20;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;10;1739;253;250
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;1;3410;246;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;2;3336;399;2031
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;3;3392;387;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;4;3477;399;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;5;3500;360;531
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;6;3332;400;516
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;7;3427;388;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;8;3451;376;2031
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;9;3279;191;500
pfsp;rec33;50;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;10;3348;331;516
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;1;114360;337;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;2;109820;372;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;3;107410;384;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;4;109150;320;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;5;108060;308;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;6;113080;328;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;7;112600;342;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;8;116720;306;94
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;9;113690;336;78
qap;kra30b;30;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;10;108900;287;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;1;25984;389;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;2;26504;389;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;3;26638;397;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;4;26532;396;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;5;26858;392;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;6;26630;389;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;7;26294;397;94
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;8;26228;378;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;9;26566;388;78
qap;sko49;49;fat_rls;400;ts=threequarters,id=quarter,beta=1.8;10;26280;359;94
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;1;12297;314;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;2;13375;299;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;3;13032;336;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;4;12403;371;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;5;12354;368;609
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;6;11514;358;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;7;12151;299;594
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;8;11231;345;625
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;9;12295;356;578
lop;N-p40-03;40;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;10;11851;316;625
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;1;9910;395;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;2;18279;358;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;3;12084;391;922
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;4;31412;390;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;5;9663;330;750
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;6;8738;374;719
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;7;19127;395;734
lop;N-t59f11xx;44;fat_rls;400;ts=threequarters,id=quarter,beta=2.0;8;17415;382;719
